x_coord,y_coord,z_coord
-0.7199,-0.282942,0
-0.7268,-0.2867,0
-0.7337,-0.290458,0
-0.7406,-0.294216,0
-0.7475,-0.297973,0
-0.7544,-0.301731,0
-0.7613,-0.305489,0
-0.7682,-0.309247,0
-0.7751,-0.313005,0
-0.782,-0.316762,0
-0.7889,-0.32052,0
-0.7958,-0.324278,0
-0.8027,-0.328036,0
-0.8096,-0.331794,0
-0.8165,-0.335551,0
-0.8234,-0.339309,0
-0.8303,-0.343067,0
-0.8372,-0.346825,0
-0.8441,-0.350583,0
-0.851,-0.35434,0
-0.8579,-0.358098,0
-0.8648,-0.361856,0
-0.8717,-0.365614,0
-0.8786,-0.369372,0
-0.8855,-0.373129,0
-0.8924,-0.376887,0
-0.8993,-0.380645,0
-0.9062,-0.384403,0
-0.9131,-0.388161,0
-0.92,-0.391918,0
-0.24,-0.0118027,0
-0.2472,-0.0144847,0
-0.2544,-0.0171667,0
-0.2616,-0.0198486,0
-0.2688,-0.0225306,0
-0.276,-0.0252126,0
-0.2832,-0.0278946,0
-0.2904,-0.0305765,0
-0.2976,-0.0332585,0
-0.3048,-0.0359405,0
-0.312,-0.0386225,0
-0.3192,-0.0413044,0
-0.3264,-0.0439864,0
-0.3336,-0.0466684,0
-0.3408,-0.0493503,0
-0.348,-0.0520323,0
-0.3552,-0.0547143,0
-0.3624,-0.0573963,0
-0.3696,-0.0600782,0
-0.3768,-0.0627602,0
-0.384,-0.0654422,0
-0.3912,-0.0681242,0
-0.3984,-0.0708061,0
-0.4056,-0.0734881,0
-0.4128,-0.0761701,0
-0.42,-0.078852,0
-0.4272,-0.081534,0
-0.4344,-0.084216,0
-0.4416,-0.086898,0
-0.4488,-0.0895799,0
-0.456,-0.0922619,0
-0.4632,-0.0949439,0
-0.4704,-0.0976259,0
-0.4776,-0.100308,0
-0.4848,-0.10299,0
-0.492,-0.105672,0
-0.4992,-0.108354,0
-0.5064,-0.111036,0
-0.5136,-0.113718,0
-0.5208,-0.1164,0
-0.528,-0.119082,0
-0.5352,-0.121764,0
-0.5424,-0.124446,0
-0.5496,-0.127128,0
-0.5568,-0.12981,0
-0.564,-0.132491,0
-0.5712,-0.135173,0
-0.5784,-0.137855,0
-0.5856,-0.140537,0
-0.5928,-0.143219,0
-0.6,-0.145901,0
-0.6072,-0.148583,0
-0.6144,-0.151265,0
-0.6216,-0.153947,0
-0.6288,-0.156629,0
-0.636,-0.159311,0
-0.6432,-0.161993,0
-0.6504,-0.164675,0
-0.6576,-0.167357,0
-0.6648,-0.170039,0
-0.672,-0.172721,0
-0.6792,-0.175403,0
-0.6864,-0.178085,0
-0.6936,-0.180767,0
-0.7008,-0.183449,0
-0.708,-0.186131,0
-0.7152,-0.188813,0
-0.7224,-0.191495,0
-0.7296,-0.194177,0
-0.7368,-0.196859,0
-0.744,-0.199541,0
-0.7512,-0.202223,0
-0.7584,-0.204905,0
-0.7656,-0.207587,0
-0.7728,-0.210269,0
-0.78,-0.212951,0
-0.7872,-0.215633,0
-0.7944,-0.218315,0
-0.8016,-0.220997,0
-0.8088,-0.223679,0
-0.816,-0.226361,0
-0.8232,-0.229043,0
-0.8304,-0.231724,0
-0.8376,-0.234406,0
-0.8448,-0.237088,0
-0.852,-0.23977,0
-0.8592,-0.242452,0
-0.8664,-0.245134,0
-0.8736,-0.247816,0
-0.8808,-0.250498,0
-0.888,-0.25318,0
-0.8952,-0.255862,0
-0.9024,-0.258544,0
-0.9096,-0.261226,0
-0.9168,-0.263908,0
-0.924,-0.26659,0
-0.9312,-0.269272,0
-0.9384,-0.271954,0
-0.9456,-0.274636,0
-0.9528,-0.277318,0
-0.96,-0.28,0
-0.25,0,0
-0.2575,0,0
-0.265,0,0
-0.2725,0,0
-0.28,0,0
-0.2875,0,0
-0.295,0,0
-0.3025,0,0
-0.31,0,0
-0.3175,0,0
-0.325,0,0
-0.3325,0,0
-0.34,0,0
-0.3475,0,0
-0.355,0,0
-0.3625,0,0
-0.37,0,0
-0.3775,0,0
-0.385,0,0
-0.3925,0,0
-0.4,0,0
-0.4075,0,0
-0.415,0,0
-0.4225,0,0
-0.43,0,0
-0.4375,0,0
-0.445,0,0
-0.4525,0,0
-0.46,0,0
-0.4675,0,0
-0.475,0,0
-0.4825,0,0
-0.49,0,0
-0.4975,0,0
-0.505,0,0
-0.5125,0,0
-0.52,0,0
-0.5275,0,0
-0.535,0,0
-0.5425,0,0
-0.55,0,0
-0.5575,0,0
-0.565,0,0
-0.5725,0,0
-0.58,0,0
-0.5875,0,0
-0.595,0,0
-0.6025,0,0
-0.61,0,0
-0.6175,0,0
-0.625,0,0
-0.6325,0,0
-0.64,0,0
-0.6475,0,0
-0.655,0,0
-0.6625,0,0
-0.67,0,0
-0.6775,0,0
-0.685,0,0
-0.6925,0,0
-0.7,0,0
-0.7075,0,0
-0.715,0,0
-0.7225,0,0
-0.73,0,0
-0.7375,0,0
-0.745,0,0
-0.7525,0,0
-0.76,0,0
-0.7675,0,0
-0.775,0,0
-0.7825,0,0
-0.79,0,0
-0.7975,0,0
-0.805,0,0
-0.8125,0,0
-0.82,0,0
-0.8275,0,0
-0.835,0,0
-0.8425,0,0
-0.85,0,0
-0.8575,0,0
-0.865,0,0
-0.8725,0,0
-0.88,0,0
-0.8875,0,0
-0.895,0,0
-0.9025,0,0
-0.91,0,0
-0.9175,0,0
-0.925,0,0
-0.9325,0,0
-0.94,0,0
-0.9475,0,0
-0.955,0,0
-0.9625,0,0
-0.97,0,0
-0.9775,0,0
-0.985,0,0
-0.9925,0,0
-1,0,0
-0.24,0.0118027,0
-0.2472,0.0144847,0
-0.2544,0.0171667,0
-0.2616,0.0198486,0
-0.2688,0.0225306,0
-0.276,0.0252126,0
-0.2832,0.0278946,0
-0.2904,0.0305765,0
-0.2976,0.0332585,0
-0.3048,0.0359405,0
-0.312,0.0386225,0
-0.3192,0.0413044,0
-0.3264,0.0439864,0
-0.3336,0.0466684,0
-0.3408,0.0493503,0
-0.348,0.0520323,0
-0.3552,0.0547143,0
-0.3624,0.0573963,0
-0.3696,0.0600782,0
-0.3768,0.0627602,0
-0.384,0.0654422,0
-0.3912,0.0681242,0
-0.3984,0.0708061,0
-0.4056,0.0734881,0
-0.4128,0.0761701,0
-0.42,0.078852,0
-0.4272,0.081534,0
-0.4344,0.084216,0
-0.4416,0.086898,0
-0.4488,0.0895799,0
-0.456,0.0922619,0
-0.4632,0.0949439,0
-0.4704,0.0976259,0
-0.4776,0.100308,0
-0.4848,0.10299,0
-0.492,0.105672,0
-0.4992,0.108354,0
-0.5064,0.111036,0
-0.5136,0.113718,0
-0.5208,0.1164,0
-0.528,0.119082,0
-0.5352,0.121764,0
-0.5424,0.124446,0
-0.5496,0.127128,0
-0.5568,0.12981,0
-0.564,0.132491,0
-0.5712,0.135173,0
-0.5784,0.137855,0
-0.5856,0.140537,0
-0.5928,0.143219,0
-0.6,0.145901,0
-0.6072,0.148583,0
-0.6144,0.151265,0
-0.6216,0.153947,0
-0.6288,0.156629,0
-0.636,0.159311,0
-0.6432,0.161993,0
-0.6504,0.164675,0
-0.6576,0.167357,0
-0.6648,0.170039,0
-0.672,0.172721,0
-0.6792,0.175403,0
-0.6864,0.178085,0
-0.6936,0.180767,0
-0.7008,0.183449,0
-0.708,0.186131,0
-0.7152,0.188813,0
-0.7224,0.191495,0
-0.7296,0.194177,0
-0.7368,0.196859,0
-0.744,0.199541,0
-0.7512,0.202223,0
-0.7584,0.204905,0
-0.7656,0.207587,0
-0.7728,0.210269,0
-0.78,0.212951,0
-0.7872,0.215633,0
-0.7944,0.218315,0
-0.8016,0.220997,0
-0.8088,0.223679,0
-0.816,0.226361,0
-0.8232,0.229043,0
-0.8304,0.231724,0
-0.8376,0.234406,0
-0.8448,0.237088,0
-0.852,0.23977,0
-0.8592,0.242452,0
-0.8664,0.245134,0
-0.8736,0.247816,0
-0.8808,0.250498,0
-0.888,0.25318,0
-0.8952,0.255862,0
-0.9024,0.258544,0
-0.9096,0.261226,0
-0.9168,0.263908,0
-0.924,0.26659,0
-0.9312,0.269272,0
-0.9384,0.271954,0
-0.9456,0.274636,0
-0.9528,0.277318,0
-0.96,0.28,0
-0.23,0.0161382,0
-0.2369,0.019896,0
-0.2438,0.0236538,0
-0.2507,0.0274116,0
-0.2576,0.0311694,0
-0.2645,0.0349272,0
-0.2714,0.038685,0
-0.2783,0.0424428,0
-0.2852,0.0462006,0
-0.2921,0.0499584,0
-0.299,0.0537162,0
-0.3059,0.057474,0
-0.3128,0.0612318,0
-0.3197,0.0649896,0
-0.3266,0.0687474,0
-0.3335,0.0725052,0
-0.3404,0.076263,0
-0.3473,0.0800208,0
-0.3542,0.0837786,0
-0.3611,0.0875364,0
-0.368,0.0912942,0
-0.3749,0.095052,0
-0.3818,0.0988098,0
-0.3887,0.102568,0
-0.3956,0.106325,0
-0.4025,0.110083,0
-0.4094,0.113841,0
-0.4163,0.117599,0
-0.4232,0.121357,0
-0.4301,0.125114,0
-0.437,0.128872,0
-0.4439,0.13263,0
-0.4508,0.136388,0
-0.4577,0.140146,0
-0.4646,0.143903,0
-0.4715,0.147661,0
-0.4784,0.151419,0
-0.4853,0.155177,0
-0.4922,0.158935,0
-0.4991,0.162692,0
-0.506,0.16645,0
-0.5129,0.170208,0
-0.5198,0.173966,0
-0.5267,0.177724,0
-0.5336,0.181481,0
-0.5405,0.185239,0
-0.5474,0.188997,0
-0.5543,0.192755,0
-0.5612,0.196513,0
-0.5681,0.20027,0
-0.575,0.204028,0
-0.5819,0.207786,0
-0.5888,0.211544,0
-0.5957,0.215302,0
-0.6026,0.219059,0
-0.6095,0.222817,0
-0.6164,0.226575,0
-0.6233,0.230333,0
-0.6302,0.234091,0
-0.6371,0.237848,0
-0.644,0.241606,0
-0.6509,0.245364,0
-0.6578,0.249122,0
-0.6647,0.25288,0
-0.6716,0.256637,0
-0.6785,0.260395,0
-0.6854,0.264153,0
-0.6923,0.267911,0
-0.6992,0.271669,0
-0.7061,0.275427,0
-0.713,0.279184,0
-0.7199,0.282942,0
-0.7268,0.2867,0
-0.7337,0.290458,0
-0.7406,0.294216,0
-0.7475,0.297973,0
-0.7544,0.301731,0
-0.7613,0.305489,0
-0.7682,0.309247,0
-0.7751,0.313005,0
-0.782,0.316762,0
-0.7889,0.32052,0
-0.7958,0.324278,0
-0.8027,0.328036,0
-0.8096,0.331794,0
-0.8165,0.335551,0
-0.8234,0.339309,0
-0.8303,0.343067,0
-0.8372,0.346825,0
-0.8441,0.350583,0
-0.851,0.35434,0
-0.8579,0.358098,0
-0.8648,0.361856,0
-0.8717,0.365614,0
-0.8786,0.369372,0
-0.8855,0.373129,0
-0.8924,0.376887,0
-0.8993,0.380645,0
-0.9062,0.384403,0
-0.9131,0.388161,0
-0.92,0.391918,0
-0.22,0.0191878,0
-0.2266,0.0237456,0
-0.2332,0.0283035,0
-0.2398,0.0328613,0
-0.2464,0.0374192,0
-0.253,0.041977,0
-0.2596,0.0465349,0
-0.2662,0.0510928,0
-0.2728,0.0556506,0
-0.2794,0.0602085,0
-0.286,0.0647663,0
-0.2926,0.0693242,0
-0.2992,0.0738821,0
-0.3058,0.0784399,0
-0.3124,0.0829978,0
-0.319,0.0875556,0
-0.3256,0.0921135,0
-0.3322,0.0966714,0
-0.3388,0.101229,0
-0.3454,0.105787,0
-0.352,0.110345,0
-0.3586,0.114903,0
-0.3652,0.119461,0
-0.3718,0.124019,0
-0.3784,0.128576,0
-0.385,0.133134,0
-0.3916,0.137692,0
-0.3982,0.14225,0
-0.4048,0.146808,0
-0.4114,0.151366,0
-0.418,0.155924,0
-0.4246,0.160481,0
-0.4312,0.165039,0
-0.4378,0.169597,0
-0.4444,0.174155,0
-0.451,0.178713,0
-0.4576,0.183271,0
-0.4642,0.187829,0
-0.4708,0.192386,0
-0.4774,0.196944,0
-0.484,0.201502,0
-0.4906,0.20606,0
-0.4972,0.210618,0
-0.5038,0.215176,0
-0.5104,0.219734,0
-0.517,0.224291,0
-0.5236,0.228849,0
-0.5302,0.233407,0
-0.5368,0.237965,0
-0.5434,0.242523,0
-0.55,0.247081,0
-0.5566,0.251639,0
-0.5632,0.256196,0
-0.5698,0.260754,0
-0.5764,0.265312,0
-0.583,0.26987,0
-0.5896,0.274428,0
-0.5962,0.278986,0
-0.6028,0.283544,0
-0.6094,0.288101,0
-0.616,0.292659,0
-0.6226,0.297217,0
-0.6292,0.301775,0
-0.6358,0.306333,0
-0.6424,0.310891,0
-0.649,0.315449,0
-0.6556,0.320006,0
-0.6622,0.324564,0
-0.6688,0.329122,0
-0.6754,0.33368,0
-0.682,0.338238,0
-0.6886,0.342796,0
-0.6952,0.347354,0
-0.7018,0.351911,0
-0.7084,0.356469,0
-0.715,0.361027,0
-0.7216,0.365585,0
-0.7282,0.370143,0
-0.7348,0.374701,0
-0.7414,0.379259,0
-0.748,0.383816,0
-0.7546,0.388374,0
-0.7612,0.392932,0
-0.7678,0.39749,0
-0.7744,0.402048,0
-0.781,0.406606,0
-0.7876,0.411164,0
-0.7942,0.415722,0
-0.8008,0.420279,0
-0.8074,0.424837,0
-0.814,0.429395,0
-0.8206,0.433953,0
-0.8272,0.438511,0
-0.8338,0.443069,0
-0.8404,0.447627,0
-0.847,0.452184,0
-0.8536,0.456742,0
-0.8602,0.4613,0
-0.8668,0.465858,0
-0.8734,0.470416,0
-0.88,0.474974,0
-0.21,0.0215361,0
-0.2163,0.0267466,0
-0.2226,0.0319571,0
-0.2289,0.0371676,0
-0.2352,0.0423781,0
-0.2415,0.0475886,0
-0.2478,0.0527991,0
-0.2541,0.0580097,0
-0.2604,0.0632202,0
-0.2667,0.0684307,0
-0.273,0.0736412,0
-0.2793,0.0788517,0
-0.2856,0.0840622,0
-0.2919,0.0892727,0
-0.2982,0.0944832,0
-0.3045,0.0996937,0
-0.3108,0.104904,0
-0.3171,0.110115,0
-0.3234,0.115325,0
-0.3297,0.120536,0
-0.336,0.125746,0
-0.3423,0.130957,0
-0.3486,0.136167,0
-0.3549,0.141378,0
-0.3612,0.146588,0
-0.3675,0.151799,0
-0.3738,0.157009,0
-0.3801,0.16222,0
-0.3864,0.16743,0
-0.3927,0.172641,0
-0.399,0.177851,0
-0.4053,0.183062,0
-0.4116,0.188272,0
-0.4179,0.193483,0
-0.4242,0.198693,0
-0.4305,0.203904,0
-0.4368,0.209114,0
-0.4431,0.214325,0
-0.4494,0.219535,0
-0.4557,0.224746,0
-0.462,0.229956,0
-0.4683,0.235167,0
-0.4746,0.240377,0
-0.4809,0.245588,0
-0.4872,0.250798,0
-0.4935,0.256009,0
-0.4998,0.261219,0
-0.5061,0.26643,0
-0.5124,0.27164,0
-0.5187,0.276851,0
-0.525,0.282061,0
-0.5313,0.287272,0
-0.5376,0.292482,0
-0.5439,0.297693,0
-0.5502,0.302903,0
-0.5565,0.308114,0
-0.5628,0.313324,0
-0.5691,0.318535,0
-0.5754,0.323745,0
-0.5817,0.328956,0
-0.588,0.334166,0
-0.5943,0.339377,0
-0.6006,0.344587,0
-0.6069,0.349798,0
-0.6132,0.355008,0
-0.6195,0.360219,0
-0.6258,0.365429,0
-0.6321,0.37064,0
-0.6384,0.37585,0
-0.6447,0.381061,0
-0.651,0.386271,0
-0.6573,0.391482,0
-0.6636,0.396692,0
-0.6699,0.401903,0
-0.6762,0.407113,0
-0.6825,0.412324,0
-0.6888,0.417534,0
-0.6951,0.422745,0
-0.7014,0.427955,0
-0.7077,0.433166,0
-0.714,0.438376,0
-0.7203,0.443587,0
-0.7266,0.448797,0
-0.7329,0.454008,0
-0.7392,0.459218,0
-0.7455,0.464429,0
-0.7518,0.469639,0
-0.7581,0.47485,0
-0.7644,0.48006,0
-0.7707,0.485271,0
-0.777,0.490481,0
-0.7833,0.495692,0
-0.7896,0.500902,0
-0.7959,0.506113,0
-0.8022,0.511323,0
-0.8085,0.516534,0
-0.8148,0.521744,0
-0.8211,0.526955,0
-0.8274,0.532165,0
-0.8337,0.537376,0
-0.84,0.542586,0
-0.2,0.0234139,0
-0.206,0.0291798,0
-0.212,0.0349457,0
-0.218,0.0407115,0
-0.224,0.0464774,0
-0.23,0.0522432,0
-0.236,0.0580091,0
-0.242,0.063775,0
-0.248,0.0695408,0
-0.254,0.0753067,0
-0.26,0.0810725,0
-0.266,0.0868384,0
-0.272,0.0926043,0
-0.278,0.0983701,0
-0.284,0.104136,0
-0.29,0.109902,0
-0.296,0.115668,0
-0.302,0.121434,0
-0.308,0.127199,0
-0.314,0.132965,0
-0.32,0.138731,0
-0.326,0.144497,0
-0.332,0.150263,0
-0.338,0.156029,0
-0.344,0.161795,0
-0.35,0.16756,0
-0.356,0.173326,0
-0.362,0.179092,0
-0.368,0.184858,0
-0.374,0.190624,0
-0.38,0.19639,0
-0.386,0.202156,0
-0.392,0.207921,0
-0.398,0.213687,0
-0.404,0.219453,0
-0.41,0.225219,0
-0.416,0.230985,0
-0.422,0.236751,0
-0.428,0.242517,0
-0.434,0.248283,0
-0.44,0.254048,0
-0.446,0.259814,0
-0.452,0.26558,0
-0.458,0.271346,0
-0.464,0.277112,0
-0.47,0.282878,0
-0.476,0.288644,0
-0.482,0.294409,0
-0.488,0.300175,0
-0.494,0.305941,0
-0.5,0.311707,0
-0.506,0.317473,0
-0.512,0.323239,0
-0.518,0.329005,0
-0.524,0.33477,0
-0.53,0.340536,0
-0.536,0.346302,0
-0.542,0.352068,0
-0.548,0.357834,0
-0.554,0.3636,0
-0.56,0.369366,0
-0.566,0.375131,0
-0.572,0.380897,0
-0.578,0.386663,0
-0.584,0.392429,0
-0.59,0.398195,0
-0.596,0.403961,0
-0.602,0.409727,0
-0.608,0.415492,0
-0.614,0.421258,0
-0.62,0.427024,0
-0.626,0.43279,0
-0.632,0.438556,0
-0.638,0.444322,0
-0.644,0.450088,0
-0.65,0.455853,0
-0.656,0.461619,0
-0.662,0.467385,0
-0.668,0.473151,0
-0.674,0.478917,0
-0.68,0.484683,0
-0.686,0.490449,0
-0.692,0.496215,0
-0.698,0.50198,0
-0.704,0.507746,0
-0.71,0.513512,0
-0.716,0.519278,0
-0.722,0.525044,0
-0.728,0.53081,0
-0.734,0.536576,0
-0.74,0.542341,0
-0.746,0.548107,0
-0.752,0.553873,0
-0.758,0.559639,0
-0.764,0.565405,0
-0.77,0.571171,0
-0.776,0.576937,0
-0.782,0.582702,0
-0.788,0.588468,0
-0.794,0.594234,0
-0.8,0.6,0
-0.19,0.0249409,0
-0.1957,0.0311907,0
-0.2014,0.0374405,0
-0.2071,0.0436903,0
-0.2128,0.0499402,0
-0.2185,0.05619,0
-0.2242,0.0624398,0
-0.2299,0.0686896,0
-0.2356,0.0749395,0
-0.2413,0.0811893,0
-0.247,0.0874391,0
-0.2527,0.0936889,0
-0.2584,0.0999387,0
-0.2641,0.106189,0
-0.2698,0.112438,0
-0.2755,0.118688,0
-0.2812,0.124938,0
-0.2869,0.131188,0
-0.2926,0.137438,0
-0.2983,0.143687,0
-0.304,0.149937,0
-0.3097,0.156187,0
-0.3154,0.162437,0
-0.3211,0.168687,0
-0.3268,0.174937,0
-0.3325,0.181186,0
-0.3382,0.187436,0
-0.3439,0.193686,0
-0.3496,0.199936,0
-0.3553,0.206186,0
-0.361,0.212436,0
-0.3667,0.218685,0
-0.3724,0.224935,0
-0.3781,0.231185,0
-0.3838,0.237435,0
-0.3895,0.243685,0
-0.3952,0.249934,0
-0.4009,0.256184,0
-0.4066,0.262434,0
-0.4123,0.268684,0
-0.418,0.274934,0
-0.4237,0.281184,0
-0.4294,0.287433,0
-0.4351,0.293683,0
-0.4408,0.299933,0
-0.4465,0.306183,0
-0.4522,0.312433,0
-0.4579,0.318683,0
-0.4636,0.324932,0
-0.4693,0.331182,0
-0.475,0.337432,0
-0.4807,0.343682,0
-0.4864,0.349932,0
-0.4921,0.356181,0
-0.4978,0.362431,0
-0.5035,0.368681,0
-0.5092,0.374931,0
-0.5149,0.381181,0
-0.5206,0.387431,0
-0.5263,0.39368,0
-0.532,0.39993,0
-0.5377,0.40618,0
-0.5434,0.41243,0
-0.5491,0.41868,0
-0.5548,0.424929,0
-0.5605,0.431179,0
-0.5662,0.437429,0
-0.5719,0.443679,0
-0.5776,0.449929,0
-0.5833,0.456179,0
-0.589,0.462428,0
-0.5947,0.468678,0
-0.6004,0.474928,0
-0.6061,0.481178,0
-0.6118,0.487428,0
-0.6175,0.493678,0
-0.6232,0.499927,0
-0.6289,0.506177,0
-0.6346,0.512427,0
-0.6403,0.518677,0
-0.646,0.524927,0
-0.6517,0.531176,0
-0.6574,0.537426,0
-0.6631,0.543676,0
-0.6688,0.549926,0
-0.6745,0.556176,0
-0.6802,0.562426,0
-0.6859,0.568675,0
-0.6916,0.574925,0
-0.6973,0.581175,0
-0.703,0.587425,0
-0.7087,0.593675,0
-0.7144,0.599924,0
-0.7201,0.606174,0
-0.7258,0.612424,0
-0.7315,0.618674,0
-0.7372,0.624924,0
-0.7429,0.631174,0
-0.7486,0.637423,0
-0.7543,0.643673,0
-0.76,0.649923,0
-0.18,0.0261898,0
-0.1854,0.0328676,0
-0.1908,0.0395455,0
-0.1962,0.0462233,0
-0.2016,0.0529011,0
-0.207,0.059579,0
-0.2124,0.0662568,0
-0.2178,0.0729347,0
-0.2232,0.0796125,0
-0.2286,0.0862904,0
-0.234,0.0929682,0
-0.2394,0.099646,0
-0.2448,0.106324,0
-0.2502,0.113002,0
-0.2556,0.11968,0
-0.261,0.126357,0
-0.2664,0.133035,0
-0.2718,0.139713,0
-0.2772,0.146391,0
-0.2826,0.153069,0
-0.288,0.159747,0
-0.2934,0.166424,0
-0.2988,0.173102,0
-0.3042,0.17978,0
-0.3096,0.186458,0
-0.315,0.193136,0
-0.3204,0.199814,0
-0.3258,0.206492,0
-0.3312,0.213169,0
-0.3366,0.219847,0
-0.342,0.226525,0
-0.3474,0.233203,0
-0.3528,0.239881,0
-0.3582,0.246559,0
-0.3636,0.253236,0
-0.369,0.259914,0
-0.3744,0.266592,0
-0.3798,0.27327,0
-0.3852,0.279948,0
-0.3906,0.286626,0
-0.396,0.293303,0
-0.4014,0.299981,0
-0.4068,0.306659,0
-0.4122,0.313337,0
-0.4176,0.320015,0
-0.423,0.326693,0
-0.4284,0.333371,0
-0.4338,0.340048,0
-0.4392,0.346726,0
-0.4446,0.353404,0
-0.45,0.360082,0
-0.4554,0.36676,0
-0.4608,0.373438,0
-0.4662,0.380115,0
-0.4716,0.386793,0
-0.477,0.393471,0
-0.4824,0.400149,0
-0.4878,0.406827,0
-0.4932,0.413505,0
-0.4986,0.420183,0
-0.504,0.42686,0
-0.5094,0.433538,0
-0.5148,0.440216,0
-0.5202,0.446894,0
-0.5256,0.453572,0
-0.531,0.46025,0
-0.5364,0.466927,0
-0.5418,0.473605,0
-0.5472,0.480283,0
-0.5526,0.486961,0
-0.558,0.493639,0
-0.5634,0.500317,0
-0.5688,0.506994,0
-0.5742,0.513672,0
-0.5796,0.52035,0
-0.585,0.527028,0
-0.5904,0.533706,0
-0.5958,0.540384,0
-0.6012,0.547062,0
-0.6066,0.553739,0
-0.612,0.560417,0
-0.6174,0.567095,0
-0.6228,0.573773,0
-0.6282,0.580451,0
-0.6336,0.587129,0
-0.639,0.593806,0
-0.6444,0.600484,0
-0.6498,0.607162,0
-0.6552,0.61384,0
-0.6606,0.620518,0
-0.666,0.627196,0
-0.6714,0.633873,0
-0.6768,0.640551,0
-0.6822,0.647229,0
-0.6876,0.653907,0
-0.693,0.660585,0
-0.6984,0.667263,0
-0.7038,0.673941,0
-0.7092,0.680618,0
-0.7146,0.687296,0
-0.72,0.693974,0
-0.17,0.0272094,0
-0.1751,0.0342694,0
-0.1802,0.0413294,0
-0.1853,0.0483894,0
-0.1904,0.0554495,0
-0.1955,0.0625095,0
-0.2006,0.0695695,0
-0.2057,0.0766295,0
-0.2108,0.0836896,0
-0.2159,0.0907496,0
-0.221,0.0978096,0
-0.2261,0.10487,0
-0.2312,0.11193,0
-0.2363,0.11899,0
-0.2414,0.12605,0
-0.2465,0.13311,0
-0.2516,0.14017,0
-0.2567,0.14723,0
-0.2618,0.15429,0
-0.2669,0.16135,0
-0.272,0.16841,0
-0.2771,0.17547,0
-0.2822,0.18253,0
-0.2873,0.18959,0
-0.2924,0.19665,0
-0.2975,0.20371,0
-0.3026,0.21077,0
-0.3077,0.21783,0
-0.3128,0.22489,0
-0.3179,0.23195,0
-0.323,0.23901,0
-0.3281,0.24607,0
-0.3332,0.25313,0
-0.3383,0.26019,0
-0.3434,0.26725,0
-0.3485,0.27431,0
-0.3536,0.28137,0
-0.3587,0.28843,0
-0.3638,0.29549,0
-0.3689,0.30255,0
-0.374,0.30961,0
-0.3791,0.31667,0
-0.3842,0.323731,0
-0.3893,0.330791,0
-0.3944,0.337851,0
-0.3995,0.344911,0
-0.4046,0.351971,0
-0.4097,0.359031,0
-0.4148,0.366091,0
-0.4199,0.373151,0
-0.425,0.380211,0
-0.4301,0.387271,0
-0.4352,0.394331,0
-0.4403,0.401391,0
-0.4454,0.408451,0
-0.4505,0.415511,0
-0.4556,0.422571,0
-0.4607,0.429631,0
-0.4658,0.436691,0
-0.4709,0.443751,0
-0.476,0.450811,0
-0.4811,0.457871,0
-0.4862,0.464931,0
-0.4913,0.471991,0
-0.4964,0.479051,0
-0.5015,0.486111,0
-0.5066,0.493171,0
-0.5117,0.500231,0
-0.5168,0.507291,0
-0.5219,0.514351,0
-0.527,0.521411,0
-0.5321,0.528471,0
-0.5372,0.535531,0
-0.5423,0.542591,0
-0.5474,0.549651,0
-0.5525,0.556711,0
-0.5576,0.563771,0
-0.5627,0.570831,0
-0.5678,0.577892,0
-0.5729,0.584952,0
-0.578,0.592012,0
-0.5831,0.599072,0
-0.5882,0.606132,0
-0.5933,0.613192,0
-0.5984,0.620252,0
-0.6035,0.627312,0
-0.6086,0.634372,0
-0.6137,0.641432,0
-0.6188,0.648492,0
-0.6239,0.655552,0
-0.629,0.662612,0
-0.6341,0.669672,0
-0.6392,0.676732,0
-0.6443,0.683792,0
-0.6494,0.690852,0
-0.6545,0.697912,0
-0.6596,0.704972,0
-0.6647,0.712032,0
-0.6698,0.719092,0
-0.6749,0.726152,0
-0.68,0.733212,0
-0.16,0.0280333,0
-0.1648,0.0354367,0
-0.1696,0.0428401,0
-0.1744,0.0502435,0
-0.1792,0.0576469,0
-0.184,0.0650503,0
-0.1888,0.0724538,0
-0.1936,0.0798572,0
-0.1984,0.0872606,0
-0.2032,0.094664,0
-0.208,0.102067,0
-0.2128,0.109471,0
-0.2176,0.116874,0
-0.2224,0.124278,0
-0.2272,0.131681,0
-0.232,0.139085,0
-0.2368,0.146488,0
-0.2416,0.153891,0
-0.2464,0.161295,0
-0.2512,0.168698,0
-0.256,0.176102,0
-0.2608,0.183505,0
-0.2656,0.190908,0
-0.2704,0.198312,0
-0.2752,0.205715,0
-0.28,0.213119,0
-0.2848,0.220522,0
-0.2896,0.227926,0
-0.2944,0.235329,0
-0.2992,0.242732,0
-0.304,0.250136,0
-0.3088,0.257539,0
-0.3136,0.264943,0
-0.3184,0.272346,0
-0.3232,0.279749,0
-0.328,0.287153,0
-0.3328,0.294556,0
-0.3376,0.30196,0
-0.3424,0.309363,0
-0.3472,0.316766,0
-0.352,0.32417,0
-0.3568,0.331573,0
-0.3616,0.338977,0
-0.3664,0.34638,0
-0.3712,0.353784,0
-0.376,0.361187,0
-0.3808,0.36859,0
-0.3856,0.375994,0
-0.3904,0.383397,0
-0.3952,0.390801,0
-0.4,0.398204,0
-0.4048,0.405607,0
-0.4096,0.413011,0
-0.4144,0.420414,0
-0.4192,0.427818,0
-0.424,0.435221,0
-0.4288,0.442625,0
-0.4336,0.450028,0
-0.4384,0.457431,0
